what,kind,bundleId,bundleVersion,description,time
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179006
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179012
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179018
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179025
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179035
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179041
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179046
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179052
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179059
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179067
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179074
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179100
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179106
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179112
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179119
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179155
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179242
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179271
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179294
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179306
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179388
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179568
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179618
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061179630
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061179882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061179888
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061181171
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061183107
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1407061183114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061183153
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061184064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061188918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061194929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061196711
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1407061196723
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061196898
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407061209071
error,log,,,"Internal Error",1407061211567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061216307
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1407061221467
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1407061221501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1407061221657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061230382
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061230572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061239312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061241070
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1407061241080
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061241254
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1407061246192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061263076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061268355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061270652
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061270852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061275605
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1407061286565
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061296919
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1407061306019
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061320791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061322661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061323772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061324260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061324621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061324994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061325342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1407061325814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061354548
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061354667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061364092
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061364246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061388644
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061388782
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061389954
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\sendsmsdemo\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061397302
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1407061397309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061397320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061398464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061403343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061406345
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1407061406356
error,log,,,"Parser exception for /sendsmsdemo/AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407061406553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061409701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061416660
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1407061418627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1407061434654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061436682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061444768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061446670
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1407061446682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061449718
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1407061469197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061470497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061471449
error,log,,,"Internal Error",1407061472980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061474694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061482717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061486144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061546271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061572129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407061584372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061588054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061598099
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1407061598180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061601002
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407061660732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061665658
error,log,,,"Internal Error",1407061667329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061693794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061696769
error,log,,,"Failed to load properties file for project 'phonecalldemo'",1407061710433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061715272
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061715708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061715818
opened,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061716120
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061716319
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061718081
closed,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1407061719152
closed,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061720138
closed,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061721392
error,log,,,"Failed to update a TargetChangeListener.",1407061721972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407061723343
closed,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061723343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1407061725756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1407061733484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407061735406
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407061738744
opened,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061742808
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061742942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407061744682
opened,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1407061744810
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1407061744931
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407061746015
opened,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061746239
activated,editor,com.android.ide.eclipse.adt,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.editors.CommonXmlEditor",1407061746348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061747174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407061753758
