what,kind,bundleId,bundleVersion,description,time
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.ui.console.ConsoleView while still in the middle of activating part org.eclipse.jdt.ui.CompilationUnitEditor",1407070703264
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407070703346
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1407070706563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407070744255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407070940181
started,bundle,com.android.ide.eclipse.gldebugger,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.gldebugger",1407070953538
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.DeviceView",1407070953637
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.ThreadView",1407070953711
activated,perspective,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.Perspective",1407070953753
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.ThreadView",1407070953775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1407070953833
executed,command,,,"com.android.ide.eclipse.ddms.Perspective",1407070953833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407070958778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407070970289
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.HeapView",1407070971581
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.HeapView",1407070971640
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.ThreadView",1407070971694
closed,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.HeapView",1407070971700
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.AllocTrackerView",1407070972170
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.AllocTrackerView",1407070972184
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.ThreadView",1407070974455
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.FileExplorerView",1407070976819
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.FileExplorerView",1407070976831
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1407070978909
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1407070978988
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.SysInfoView",1407070980627
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.SysInfoView",1407070980655
opened,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.NetworkStatsView",1407070984042
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.NetworkStatsView",1407070984060
activated,view,com.android.ide.eclipse.ddms,22.6.3.v201404151837-1123206,"com.android.ide.eclipse.ddms.views.FileExplorerView",1407070986363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407071071110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407071122073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407071122225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407071122438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407071130045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407072179960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407072180352
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1407072528322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407072528336
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407072528535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407072529899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407072530633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407072551762
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407072553628
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407072554974
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407072555082
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407072555082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407072560304
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1407072576279
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1407072577645
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1407072577695
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1407072577788
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1407072577825
