what,kind,bundleId,bundleVersion,description,time
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864804
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864810
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864819
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864826
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864833
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864839
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864880
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864887
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864892
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864899
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864905
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864911
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864917
error,log,,,"Parser exception for C:\\Users\\Apoorv\\Desktop\\Android\\Android_Apoorv\\EmailProject\\AndroidManifest.xml: The processing instruction target matching ""[xX][mM][lL]"" is not allowed.",1407059864923
